ID,TOTAL_TOPICS,UNIQUE_TOPICS,PAGE_SIMILARITY,PAGE_VARIANCE,BOOLEAN_PAGE_VARIANCE,ROBOT
2rStwGoBCue8G08E8d9h,155,500,3.225806452,94.37758876,0.150037608,0
rbSswGoBCue8G08EULKh,2,2,1,0,0,0
LrSqwGoBCue8G08EA4LA,167,500,2.994011976,72.10590278,0.142350098,0
27StwGoBCue8G08E8d9h,481,500,1.03950104,100.0265422,0.156655363,0
3bStwGoBCue8G08E8d9h,116,500,4.310344828,124.5058594,0.110990813,0
4bStwGoBCue8G08E8d9h,9,3,0.333333333,0,0,0
abStwGoBCue8G08E8d9h,142,500,3.521126761,84.01838832,0.161660679,1
4rStwGoBCue8G08E8d9h,29,29,1,3.530864198,0.127528813,0
47StwGoBCue8G08E8d9h,55,500,9.090909091,29.5017301,0.140879281,0
5LStwGoBCue8G08E8d9h,95,500,5.263157895,46.81777778,0.164099755,0
5rStwGoBCue8G08E8d9h,55,7,0.127272727,0.814236111,0.063851767,0
crStwGoBCue8G08E8d9h,3,3,1,0,0,1
57StwGoBCue8G08E8d9h,35,500,14.28571429,0,0,0
6bStwGoBCue8G08E8d9h,78,500,6.41025641,99.95661157,0.125694592,0
f7StwGoBCue8G08EEMe0,85,32,0.376470588,2.012222222,0.135455298,0
ErSswGoBCue8G08Eyb87,5,500,100,0,0,0
67StwGoBCue8G08E8d9h,3,1,0.333333333,0,0,0
7LStwGoBCue8G08E8d9h,1,1,1,0,0,0
3LSowGoBCue8G08ETmbS,2,2,1,0,0,1
8rStwGoBCue8G08E8d9h,50,6,0.12,0.743801653,0.037902476,0
87StwGoBCue8G08E8d9h,5,500,100,0,0,0
SrSqwGoBCue8G08EUYiV,5,500,100,0,0,1
tbStwGoBCue8G08EbNLm,87,500,5.747126437,64.77091907,0.173053918,0
9LStwGoBCue8G08E8d9h,12,4,0.333333333,0,3.42E-11,0
9bStwGoBCue8G08E8d9h,41,500,12.19512195,106.6508876,0.100580085,0
97StwGoBCue8G08E8d9h,3788,500,0.131995776,58.26284389,0.175048232,0
#NAME?,0,0,NaN,NaN,NaN,1
#NAME?,2,1,0.5,0,0,0
-7StwGoBCue8G08E8d9h,138,500,3.623188406,11.76432292,0.110353103,0
nrSowGoBCue8G08ErHCk,1,1,1,0,0,0
_LStwGoBCue8G08E8d9h,0,0,NaN,NaN,NaN,1
17SowGoBCue8G08EHGHA,664,500,0.753012048,88.3839177,0.169209104,1
_7StwGoBCue8G08E8d9h,131,500,3.816793893,112.6942149,0.139938195,0
nbStwGoBCue8G08E8d9h,97,7,0.072164948,0.743764172,0.009210567,0
ALStwGoBCue8G08E8eBh,19,7,0.368421053,1.12,0.061320193,0
AbStwGoBCue8G08E8eBh,0,0,NaN,NaN,NaN,0
ArStwGoBCue8G08E8eBh,188,500,2.659574468,21.73039941,0.149565349,0
A7StwGoBCue8G08E8eBh,0,0,NaN,NaN,NaN,0
BLStwGoBCue8G08E8eBh,75,500,6.666666667,22.71833648,0.11758924,0
BbStwGoBCue8G08E8eBh,3,1,0.333333333,0,0,0
i7SqwGoBCue8G08EkY-c,2,2,1,0,0,0
BrStwGoBCue8G08E8eBh,138,500,3.623188406,60.49225207,0.16474873,0
B7StwGoBCue8G08E8eBh,49,500,10.20408163,29.72318339,0.151934329,0
arSswGoBCue8G08Eyb47,10,500,50,93.8125,0.102756432,0
hLSqwGoBCue8G08EkY-c,15,500,33.33333333,80.08,0.063056419,0
CLStwGoBCue8G08E8eBh,5,500,100,0,0,0
EbSswGoBCue8G08Ev77G,145,500,3.448275862,77.61980609,0.12089503,0
CrStwGoBCue8G08E8eBh,249,500,2.008032129,79.65297068,0.140543815,0
C7StwGoBCue8G08E8eBh,92,500,5.434782609,49.84183673,0.159200948,0
wLStwGoBCue8G08E8d9h,79,500,6.329113924,102.8752834,0.125210242,0
DbStwGoBCue8G08E8eBh,6,2,0.333333333,0,0,0
FLSqwGoBCue8G08EKod-,0,0,NaN,NaN,NaN,1
zrStwGoBCue8G08E8d9h,4,4,1,0,0,1
M7StwGoBCue8G08EZdKm,0,0,NaN,NaN,NaN,1
D7StwGoBCue8G08E8eBh,9,3,0.333333333,0,0,0
H7SpwGoBCue8G08ELXYj,5,5,1,0,0,1
srSrwGoBCue8G08EmaPJ,0,0,NaN,NaN,NaN,0
JLStwGoBCue8G08ErNji,120,500,4.166666667,118.5496384,0.129815362,0
jrStwGoBCue8G08E8d9h,5,500,100,0,0,1
N7SqwGoBCue8G08EKoV9,5,6,1.2,0,0,1
ELStwGoBCue8G08E8eBh,1,1,1,0,0,0
ErStwGoBCue8G08E8eBh,3,1,0.333333333,0,0,0
q7SqwGoBCue8G08EKoV9,6,6,1,1.5,0.102558992,1
7LSrwGoBCue8G08EAJa5,17,500,29.41176471,80.72,0.106306851,0
ybSowGoBCue8G08EV2pJ,0,0,NaN,NaN,NaN,0
E7StwGoBCue8G08E8eBh,7,500,71.42857143,124.5,0.055609997,1
FLStwGoBCue8G08E8eBh,6,2,0.333333333,0,0,0
FbStwGoBCue8G08E8eBh,135,500,3.703703704,76.4909668,0.114790063,0
F7StwGoBCue8G08E8eBh,36,500,13.88888889,123.7024793,0.087045445,0
GLStwGoBCue8G08E8eBh,0,0,NaN,NaN,NaN,0
GbStwGoBCue8G08E8eBh,15,5,0.333333333,0,0,0
GrStwGoBCue8G08E8eBh,26,500,19.23076923,49.97530864,0.10040585,0
o7StwGoBCue8G08E8d9h,6,2,0.333333333,0,0,0
G7StwGoBCue8G08E8eBh,0,0,NaN,NaN,NaN,0
HbStwGoBCue8G08E8eBh,1,1,1,0,0,0
YLSqwGoBCue8G08EmZD0,7,500,71.42857143,124.5,0.055609997,1
UbSqwGoBCue8G08EmZD0,15,500,33.33333333,0,0,1
b7SqwGoBCue8G08EmZD0,9,500,55.55555556,110.6666667,0.049431109,1
H7StwGoBCue8G08E8eBh,17,500,29.41176471,80.24,0.075139336,0
xLSrwGoBCue8G08ECpf5,75,500,6.666666667,56.29166667,0.142802999,0
ILStwGoBCue8G08E8eBh,385,500,1.298701299,48.15545328,0.171422995,0
Z7StwGoBCue8G08EXdFK,40,500,12.5,40.38194444,0.137798831,0
IbStwGoBCue8G08E8eBh,705,500,0.709219858,84.01634921,0.144509885,0
0bStwGoBCue8G08EGMcu,409,500,1.222493888,114.521728,0.131584094,0
IrStwGoBCue8G08E8eBh,3,3,1,0,0,0
I7StwGoBCue8G08E8eBh,49,22,0.448979592,1.185595568,0.053963097,0
A7SrwGoBCue8G08EIZpH,43,13,0.302325581,1.640138408,0.15811051,0
JbStwGoBCue8G08E8eBh,2,2,1,0,0,0
JrStwGoBCue8G08E8eBh,183,500,2.732240437,22.4484,0.126791701,0
J7StwGoBCue8G08E8eBh,142,500,3.521126761,104.2637447,0.156517888,0
tLSowGoBCue8G08ENmMN,5,5,1,0,0,1
KLStwGoBCue8G08E8eBh,663,500,0.754147813,60.59612122,0.171470999,0
NrStwGoBCue8G08EGMgv,1,1,1,0,0,0
h7StwGoBCue8G08EXdFL,5,6,1.2,0,0,1
IbSowGoBCue8G08ETmbR,5,500,100,0,0,1
KrStwGoBCue8G08E-eDN,12,3,0.25,0,1.67E-16,0
sbStwGoBCue8G08E6N1C,0,0,NaN,NaN,NaN,0
K7StwGoBCue8G08E-eDN,15,5,0.333333333,0,2.81E-08,0
d7StwGoBCue8G08EbNLl,8,2,0.25,0,0,0
LLStwGoBCue8G08E-eDN,73,500,6.849315068,75.97933884,0.172291453,0
LbStwGoBCue8G08E-eDN,9,3,0.333333333,0,0,0
AbSowGoBCue8G08EP2V0,546,500,0.915750916,92.94764275,0.159587108,1
LrStwGoBCue8G08E-eDN,7,500,71.42857143,124.5,0.055609997,0
L7StwGoBCue8G08E-eDN,0,0,NaN,NaN,NaN,0
MLStwGoBCue8G08E-eDN,0,0,NaN,NaN,NaN,1
MbStwGoBCue8G08E-eDN,0,0,NaN,NaN,NaN,1
M7StwGoBCue8G08E-eDN,122,56,0.459016393,3.849108368,0.07374876,0
9rStwGoBCue8G08E8d9h,5,500,100,0,0,0
O7StwGoBCue8G08E-eDN,15,7,0.466666667,0,0,0
4bSowGoBCue8G08ETmfT,0,0,NaN,NaN,NaN,1
PLStwGoBCue8G08E-eDN,3,1,0.333333333,0,0,0
67SrwGoBCue8G08EGZhJ,2,2,1,0,0,1
PbStwGoBCue8G08E-eDN,141,500,3.546099291,65.7475,0.150279427,0
PrStwGoBCue8G08E-eDN,25,9,0.36,2.204081633,0.091577201,0
z7StwGoBCue8G08E8d9h,0,0,NaN,NaN,NaN,1
P7StwGoBCue8G08E-eDN,85,500,5.882352941,0,0,0
wbStwGoBCue8G08E8d9h,232,500,2.155172414,99.7822449,0.133818728,0
QLStwGoBCue8G08E-eDN,93,102,1.096774194,7.310657596,0.1145642,0
QbStwGoBCue8G08E-eDN,23,500,21.73913043,121.9591837,0.054475099,0
RrStwGoBCue8G08E-eDN,57,500,8.771929825,113.7716263,0.057712897,0
rrStwGoBCue8G08E6N1C,38,500,13.15789474,20.80555556,0.170987529,0
SLStwGoBCue8G08E-eDN,186,500,2.688172043,34.60523187,0.169480436,0
S7StwGoBCue8G08E-eDN,47,21,0.446808511,1.160680529,0.087485132,0
TLStwGoBCue8G08E-eDN,79,65,0.82278481,3.696280992,0.160730238,0
TbStwGoBCue8G08E-eDN,552,500,0.905797101,47.99502841,0.164529817,0
T7StwGoBCue8G08E-eDN,99,500,5.050505051,13.60737656,0.16825521,0
UrStwGoBCue8G08E-eDN,68,500,7.352941176,20.9792,0.154815635,0
U7StwGoBCue8G08E-eDN,91,500,5.494505495,44.1714876,0.083249186,0
VLStwGoBCue8G08E-eDN,2,2,1,0,0,0
5bStwGoBCue8G08E8d9h,135,500,3.703703704,34.44131963,0.145794849,0
WLStwGoBCue8G08EQM54,2,2,1,0,0,1
WLStwGoBCue8G08E-eDN,5,500,100,0,0,1
QbSpwGoBCue8G08E6H2D,2,2,1,0,0,1
WbStwGoBCue8G08E-eDN,59,500,8.474576271,75.45247934,0.157976834,0
UbStwGoBCue8G08EQM13,7,500,71.42857143,124.5,0.055609997,0
5rStwGoBCue8G08E3twI,8,500,62.5,93.5625,0.083374576,0
JbStwGoBCue8G08ErNji,66,500,7.575757576,100.9382716,0.108547634,0
ebStwGoBCue8G08E1NuV,18,6,0.333333333,1.2,0.082551436,0
grStwGoBCue8G08E1NuV,0,0,NaN,NaN,NaN,0
W7StwGoBCue8G08E-eDN,72,500,6.944444444,124.735,0.090050834,0
XLStwGoBCue8G08E-eDN,5,500,100,0,0,0
JrStwGoBCue8G08E1NuV,9,3,0.333333333,0,9.87E-17,0
RrStwGoBCue8G08EQM13,35,500,14.28571429,39.56944444,0.144357366,0
0rStwGoBCue8G08EGMcu,25,500,20,118.56,0.029160918,0
YLSqwGoBCue8G08EA4G_,49,500,10.20408163,50.23593964,0.190297219,0
XrStwGoBCue8G08E-eDN,287,500,1.742160279,46.6139308,0.136645315,0
Z7StwGoBCue8G08E-eDN,5,1,0.2,0,0,0
aLStwGoBCue8G08E-eDN,42,500,11.9047619,39.42361111,0.084599139,0
abStwGoBCue8G08E-eDN,22,500,22.72727273,120,0.075201074,0
arStwGoBCue8G08E-eDN,0,0,NaN,NaN,NaN,0
a7StwGoBCue8G08E-eDN,240,500,2.083333333,60.63945039,0.163050772,0
bbStwGoBCue8G08E-eDN,152,500,3.289473684,119.3194925,0.153317974,0
brStwGoBCue8G08E-eDN,84,44,0.523809524,3.022592152,0.161852131,0
e7SqwGoBCue8G08Eb4uJ,80,500,6.25,24.37807183,0.152099149,0
2LStwGoBCue8G08EnNIV,7,500,71.42857143,124.5,0.055609997,0
b7StwGoBCue8G08E-eDN,53,500,9.433962264,77.95464853,0.175135162,0
c7StwGoBCue8G08E8d9h,0,0,NaN,NaN,NaN,1
cLStwGoBCue8G08E-eDN,6,2,0.333333333,0,0,0
4rSowGoBCue8G08ETmfT,2,2,1,0,0,1
OLSqwGoBCue8G08EKoV9,3,3,1,0,0,1
cbStwGoBCue8G08E-eDN,31,500,16.12903226,55.515625,0.069288556,0
dLStwGoBCue8G08E-eDN,998,500,0.501002004,7.604293483,0.122161654,0
dbStwGoBCue8G08E-eDN,15,6,0.4,0,0,0
drStwGoBCue8G08E-eDN,136,500,3.676470588,49.81521739,0.143527126,0
d7StwGoBCue8G08E-eDN,9,3,0.333333333,0,0,0
eLStwGoBCue8G08E-eDN,4,1,0.25,0,0,0
ebStwGoBCue8G08E-eDN,15,9,0.6,0,8.63E-13,0
erStwGoBCue8G08E-eDN,274,500,1.824817518,56.81972299,0.195789882,0
e7StwGoBCue8G08E-eDN,66,500,7.575757576,62.77097506,0.155331639,0
yLSrwGoBCue8G08EP51H,31,17,0.548387097,1.951388889,0.210051999,0
fbStwGoBCue8G08E-eDO,1,1,1,0,0,0
UbSqwGoBCue8G08EvpQq,36,500,13.88888889,99.57024793,0.124807547,0
gLStwGoBCue8G08E-eDO,290,500,1.724137931,13.41079894,0.172512798,0
gbStwGoBCue8G08E-eDO,132,500,3.787878788,75.20793388,0.17855672,0
grStwGoBCue8G08E-eDO,34,500,14.70588235,58.65777778,0.164989966,0
g7StwGoBCue8G08E-eDO,134,500,3.731343284,27.52859504,0.164722675,0
NLStwGoBCue8G08E-eDN,69,50,0.724637681,4.515555556,0.068560487,0
hbStwGoBCue8G08E-eDO,0,0,NaN,NaN,NaN,1
hrStwGoBCue8G08E-eDO,356,500,1.404494382,122.1162307,0.130792757,0
7bStwGoBCue8G08ErNfh,74,44,0.594594595,3.814814815,0.132336797,0
irStwGoBCue8G08E-eDO,18,5,0.277777778,1,0.106145994,0
1LStwGoBCue8G08E6N1D,2,2,1,0,0,1
jrStwGoBCue8G08E-eDO,152,500,3.289473684,60.59455621,0.181950823,0
j7StwGoBCue8G08E-eDO,190,500,2.631578947,44.90854119,0.155142882,0
0LStwGoBCue8G08E8d9h,8,11,1.375,2.444444444,0.173068014,1
kLStwGoBCue8G08E-eDO,10,8,0.8,0,1.11E-16,1
kbStwGoBCue8G08E-eDO,204,500,2.450980392,22.26979592,0.108704021,0
7bStwGoBCue8G08E6N1D,300,500,1.666666667,119.5740154,0.132769247,0
k7StwGoBCue8G08E-eDO,47,500,10.63829787,104.1314879,0.136144094,0
lLStwGoBCue8G08E-eDO,95,500,5.263157895,25.01652893,0.138412556,0
hLSqwGoBCue8G08EopEJ,44,500,11.36363636,40.69444444,0.130188972,0
lbStwGoBCue8G08E-eDO,2,2,1,0,0,0
l7StwGoBCue8G08E-eDO,24,5,0.208333333,1.111111111,0.091413946,0
mLStwGoBCue8G08E-eDO,92,500,5.434782609,77.48429511,0.171659044,0
mrStwGoBCue8G08E-eDO,57,500,8.771929825,84.08310249,0.161872627,0
m7StwGoBCue8G08E-eDO,21,500,23.80952381,71,0.119794333,0
nbStwGoBCue8G08E-eDO,390,500,1.282051282,113.1593567,0.131182528,0
nrStwGoBCue8G08E-eDO,24,500,20.83333333,79.36,0.025509477,0
n7StwGoBCue8G08E-eDO,5,5,1,0,0,0
obStwGoBCue8G08E-eDO,115,57,0.495652174,3.338189386,0.147918683,0
prStwGoBCue8G08E-eDO,24,3,0.125,0,0.006442977,0
pLStwGoBCue8G08E8d9h,122,500,4.098360656,45.03911565,0.176495436,0
h7SqwGoBCue8G08EKoZ-,10,14,1.4,3.111111111,0.119175939,1
SbStwGoBCue8G08E-eDN,112,500,4.464285714,50.23082542,0.169991436,0
p7StwGoBCue8G08E-eDO,0,0,NaN,NaN,NaN,0
qLStwGoBCue8G08E-eDO,15,500,33.33333333,110,0.130469314,0
qbStwGoBCue8G08E-eDO,772,500,0.647668394,61.51020304,0.138744568,0
q7StwGoBCue8G08E-eDO,6,2,0.333333333,0,1.97E-16,0
rLSqwGoBCue8G08EKoV9,6,6,1,1.5,0.095938155,1
rLStwGoBCue8G08E-eDO,92,500,5.434782609,92.272,0.142643818,0
rbStwGoBCue8G08E-eDO,211,500,2.369668246,118.3131488,0.138028902,0
rrStwGoBCue8G08E-eDO,9,3,0.333333333,0,0,0
2LSowGoBCue8G08EHGHA,619,500,0.807754443,87.06565061,0.1613319,1
r7StwGoBCue8G08E-eDO,95,64,0.673684211,4.64399093,0.100687993,0
sLStwGoBCue8G08E-eDO,8,1,0.125,0,0,0
sbStwGoBCue8G08E-eDO,3,3,1,0,0,0
srStwGoBCue8G08E-eDO,24,500,20.83333333,62.73469388,0.10632374,0
tLStwGoBCue8G08E-eDO,30,500,16.66666667,0,0,0
tbStwGoBCue8G08E-eDO,268,500,1.865671642,22.92663043,0.180293195,0
trStwGoBCue8G08E-eDO,6,2,0.333333333,0,0,0
uLStwGoBCue8G08E-eDO,0,0,NaN,NaN,NaN,0
ubStwGoBCue8G08E-eDO,3,1,0.333333333,0,0,0
fbStwGoBCue8G08Ey9o7,114,500,4.385964912,30.14325069,0.124239259,0
#NAME?,119,66,0.554621849,2.716579861,0.154474347,0
urStwGoBCue8G08E-eDO,91,500,5.494505495,44.36082206,0.19084254,0
47SowGoBCue8G08ETmfT,11,12,1.090909091,2.666666667,0.092575986,1
2bStwGoBCue8G08EnNIV,11,500,45.45454545,110.8888889,0.055777108,0
u7StwGoBCue8G08E-eDO,5,500,100,0,0,1
vLStwGoBCue8G08E-eDO,5,500,100,0,0,1
FbSswGoBCue8G08EFa93,5,500,100,0,0,1
vrStwGoBCue8G08E-eDO,5,500,100,0,0,1
xbStwGoBCue8G08E-eDO,5,500,100,0,0,1
x7StwGoBCue8G08E-eDO,5,500,100,0,0,1
ybStwGoBCue8G08E-eDO,0,0,NaN,NaN,NaN,1
y7StwGoBCue8G08E-eDO,0,0,NaN,NaN,NaN,1
zbStwGoBCue8G08E-eDO,0,0,NaN,NaN,NaN,1
z7StwGoBCue8G08E-eDO,0,0,NaN,NaN,NaN,1
0bStwGoBCue8G08E-eDO,0,0,NaN,NaN,NaN,1
#NAME?,5,500,100,0,0,1
0rStwGoBCue8G08E-eDO,5,500,100,0,0,1
1bStwGoBCue8G08E-eDO,0,0,NaN,NaN,NaN,1
5LSqwGoBCue8G08EA4HA,5,500,100,0,0,1
Z7SrwGoBCue8G08EGZlJ,5,500,100,0,0,1
2LStwGoBCue8G08E-eDO,5,500,100,0,0,0
K7SowGoBCue8G08E-XN7,0,0,NaN,NaN,NaN,1
2bStwGoBCue8G08E-eDO,15,500,33.33333333,69.94444444,0.116701126,0
27StwGoBCue8G08E-eDO,409,500,1.222493888,67.44732599,0.158335328,0
3LStwGoBCue8G08E-eDO,1,1,1,0,0,0
3bStwGoBCue8G08E-eDO,58,500,8.620689655,87.10493827,0.121964078,0
3rStwGoBCue8G08E-eDO,5,5,1,1.25,0.102840682,0
37StwGoBCue8G08E-eDO,108,58,0.537037037,4.479166667,0.106806268,0
4LStwGoBCue8G08E-eDO,376,500,1.329787234,109.190784,0.139116519,0
4bStwGoBCue8G08E-eDO,258,129,0.5,5.036666667,0.122983222,0
4rStwGoBCue8G08E-eDO,2,1,0.5,0,0,0
47StwGoBCue8G08E-eDO,233,500,2.145922747,10.5765157,0.167845778,0
krStwGoBCue8G08E-eDO,37,500,13.51351351,54.46875,0.024329376,0
5LStwGoBCue8G08E-eDO,3,3,1,0,0,0
5bStwGoBCue8G08E-eDO,10,500,50,0,0,0
5rStwGoBCue8G08E-eDO,16,10,0.625,1.638888889,0.09183562,0
57StwGoBCue8G08E-eDO,26,500,19.23076923,62.93877551,0.130637746,0
BLSswGoBCue8G08Ev77G,6,2,0.333333333,0,0,0
orStwGoBCue8G08E-eDO,87,500,5.747126437,22.39756944,0.127209364,0
6bSuwGoBCue8G08EA-Cu,6,3,0.5,0,0,0
6rSuwGoBCue8G08EA-Cu,156,500,3.205128205,48.35818409,0.147144174,0
67SuwGoBCue8G08EA-Cu,50,500,10,0,0,0
77SuwGoBCue8G08EA-Cu,195,500,2.564102564,88.22059115,0.162550801,0
8LSuwGoBCue8G08EA-Cu,2,1,0.5,0,0,0
8bSuwGoBCue8G08EA-Cu,29,500,17.24137931,75.23966942,0.153876787,0
7LStwGoBCue8G08ESs66,0,0,NaN,NaN,NaN,0
8bStwGoBCue8G08ESs66,0,0,NaN,NaN,NaN,1
MLSswGoBCue8G08Emrr3,3,1,0.333333333,0,0,0
o7SpwGoBCue8G08E6H6E,2,2,1,0,0,1
9bSuwGoBCue8G08EA-Cu,3,3,1,0,0,0
9rSuwGoBCue8G08EA-Cu,5,1,0.2,0,0,0
97SuwGoBCue8G08EA-Cu,10,2,0.2,0,2.19E-08,0
#NAME?,15,500,33.33333333,0,0,0
0bStwGoBCue8G08E8d9h,9,10,1.111111111,2.222222222,0.128958805,1
tbSowGoBCue8G08ENmMN,1,1,1,0,0,1
#NAME?,74,500,6.756756757,123.731405,0.127494711,0
mbStwGoBCue8G08E-eDO,74,500,6.756756757,40.10763889,0.161278868,0
#NAME?,120,56,0.466666667,4.047337278,0.093022455,0
JLSrwGoBCue8G08ECpf4,6,2,0.333333333,0,0,0
U7StwGoBCue8G08EbNLl,197,500,2.538071066,124.8558264,0.114266475,0
-7SuwGoBCue8G08EA-Cu,0,0,NaN,NaN,NaN,1
ILSpwGoBCue8G08ELXYj,202,500,2.475247525,44.08055363,0.187790412,1
_LSuwGoBCue8G08EA-Cu,17,500,29.41176471,61.71428571,0.107510015,0
_rSuwGoBCue8G08EA-Cu,66,500,7.575757576,44.92063492,0.147696003,0
rbSqwGoBCue8G08EKoV9,8,500,62.5,124.25,0.046811189,1
nLSowGoBCue8G08Efm7W,0,0,NaN,NaN,NaN,1
drSswGoBCue8G08E8MOS,50,500,10,0,0,0
BLSrwGoBCue8G08EmaTJ,8,2,0.25,0,0,0
xrStwGoBCue8G08E3twI,566,500,0.883392226,10.80303361,0.166860046,1
wrSrwGoBCue8G08E1Kh8,0,0,NaN,NaN,NaN,0
t7SrwGoBCue8G08E1Kh8,35,10,0.285714286,0.483931947,0.046082603,0
TbStwGoBCue8G08EEMaz,0,0,NaN,NaN,NaN,1
UrStwGoBCue8G08EQM13,39,23,0.58974359,2.81,0.093308127,0
ALSuwGoBCue8G08EA-Gu,55,500,9.090909091,102.3520408,0.111843237,0
AbSuwGoBCue8G08EA-Gu,3,1,0.333333333,0,0,0
aLStwGoBCue8G08E6N1C,0,0,NaN,NaN,NaN,0
ArSuwGoBCue8G08EA-Gu,10,4,0.4,0.444444444,0.061613608,0
A7SuwGoBCue8G08EA-Gu,272,500,1.838235294,68.83015378,0.144785119,0
HrSqwGoBCue8G08EKoZ-,0,0,NaN,NaN,NaN,1
BrSuwGoBCue8G08EA-Gu,0,0,NaN,NaN,NaN,1
B7SuwGoBCue8G08EA-Gu,0,0,NaN,NaN,NaN,1
GbSpwGoBCue8G08EyHpg,1,1,1,0,0,1
urStwGoBCue8G08E3twI,33,500,15.15151515,62.1377551,0.162408038,0
DLSuwGoBCue8G08EA-Gu,160,500,3.125,119.7152011,0.129275101,0
V7SrwGoBCue8G08EYqGv,131,500,3.816793893,66.15059688,0.11386991,0
ErSuwGoBCue8G08EA-Gu,6,2,0.333333333,0,0,0
E7SuwGoBCue8G08EA-Gu,20,6,0.3,0.979591837,0.072124366,0
#NAME?,494,500,1.012145749,110.2597256,0.143016502,0
FLSuwGoBCue8G08EA-Gu,48,500,10.41666667,23.08677686,0.126162261,0
ArSowGoBCue8G08EP2V0,537,500,0.931098696,86.31784276,0.168484556,1
FbSuwGoBCue8G08EA-Gu,5,500,100,0,0,1
FrSuwGoBCue8G08EA-Gu,15,500,33.33333333,0,0,0
trSowGoBCue8G08ENmMN,0,0,NaN,NaN,NaN,1
F7SuwGoBCue8G08EA-Gu,103,500,4.854368932,121.1058264,0.121317506,0
GLSuwGoBCue8G08EA-Gu,0,0,NaN,NaN,NaN,0
GrSuwGoBCue8G08EA-Gu,9,3,0.333333333,0,0,0
G7SuwGoBCue8G08EA-Gu,5,500,100,0,0,0
lrSswGoBCue8G08E38Gq,58,500,8.620689655,121.9445983,0.1182729,0
HLSuwGoBCue8G08EA-Gu,33,6,0.181818182,0.367346939,0.011760771,0
HbSuwGoBCue8G08EA-Gu,0,0,NaN,NaN,NaN,0
HrSuwGoBCue8G08EA-Gu,0,0,NaN,NaN,NaN,1
H7SuwGoBCue8G08EA-Gu,95,500,5.263157895,90.01183432,0.136961689,0
IbSuwGoBCue8G08EA-Gu,1,1,1,0,0,0
IrSuwGoBCue8G08EA-Gu,105,500,4.761904762,40.19135802,0.16996315,0
rrSqwGoBCue8G08EKoV9,10,500,50,123,0.028597786,1
I7SuwGoBCue8G08EA-Gu,6,5,0.833333333,1,0.062471357,0
JrStwGoBCue8G08ErNji,73,500,6.849315068,94.675,0.126115601,0
iLSowGoBCue8G08ETmbS,630,500,0.793650794,66.22734925,0.167129711,1
7LSuwGoBCue8G08EA-Cu,5,500,100,0,0,0
l7SswGoBCue8G08EULKh,6,2,0.333333333,0,0,0
ObSqwGoBCue8G08EKoV9,0,0,NaN,NaN,NaN,1
3bSowGoBCue8G08ETmbS,5,10,2,0,0,1
JLSuwGoBCue8G08EA-Gu,942,500,0.530785563,101.8152561,0.147446229,0
KLSuwGoBCue8G08EA-Gu,160,500,3.125,77.30208333,0.129019684,0
nbSowGoBCue8G08Efm7W,5,500,100,0,0,1
vLStwGoBCue8G08Ey9o7,15,500,33.33333333,80.8,0.131565163,1
uLStwGoBCue8G08Ey9o7,5,5,1,1.111111111,0.15493889,1
wLStwGoBCue8G08Ey9o7,8,6,0.75,1.12,0.169565116,1
KrSuwGoBCue8G08EA-Gu,95,500,5.263157895,23.98487713,0.126114051,0
LLSuwGoBCue8G08EA-Gu,360,500,1.388888889,64.99584599,0.168520956,0
LbSuwGoBCue8G08EA-Gu,170,500,2.941176471,49.34769231,0.173269774,0
LrSuwGoBCue8G08EA-Gu,781,500,0.640204866,78.23438162,0.164282121,0
L7SuwGoBCue8G08EA-Gu,21,500,23.80952381,81.2,0.099910266,0
ZrSswGoBCue8G08EFa94,116,48,0.413793103,3.751736111,0.067619711,0
MbSuwGoBCue8G08EA-Gu,134,500,3.731343284,94.21634615,0.144882021,0
NLSuwGoBCue8G08EA-Gu,12,4,0.333333333,0,0,0
t7SowGoBCue8G08ENmMN,8,8,1,1.777777778,0.144951574,1
U7SrwGoBCue8G08EpKVw,389,500,1.285347044,65.44744211,0.164164817,0
OrSuwGoBCue8G08EA-Gu,954,500,0.524109015,64.55054037,0.159783104,0
abStwGoBCue8G08E6N1C,45,18,0.4,0.969008264,0.073696102,0
QrSuwGoBCue8G08EA-Gu,178,500,2.808988764,108.4862826,0.152475914,0
Q7SuwGoBCue8G08EA-Gu,5,500,100,0,0,0
0rStwGoBCue8G08E8d9h,5,500,100,0,0,1
5LSowGoBCue8G08ETmfT,0,0,NaN,NaN,NaN,1
RLSuwGoBCue8G08EA-Gu,15,500,33.33333333,0,0,0
lbSswGoBCue8G08EBK3p,77,500,6.493506494,42.15879017,0.157750274,0
H7SqwGoBCue8G08EKoZ-,1,1,1,0,0,1
RbSuwGoBCue8G08EA-Gu,1599,500,0.312695435,8.873774238,0.132795774,0
RrSuwGoBCue8G08EA-Gu,124,500,4.032258065,34.62659439,0.189605132,0
R7SuwGoBCue8G08EA-Gu,15,500,33.33333333,0,0,0
N7SrwGoBCue8G08EIZpH,66,500,7.575757576,81.015,0.144147504,0
iLSqwGoBCue8G08EKoZ-,7,7,1,1.75,0.090639248,1
#NAME?,324,500,1.543209877,63.30508887,0.18240887,0
SLSuwGoBCue8G08EA-Gu,246,500,2.032520325,36.07561728,0.144580449,0
SbSuwGoBCue8G08EA-Gu,255,500,1.960784314,99.86653061,0.135062693,0
SrSuwGoBCue8G08EA-Gu,9,3,0.333333333,0,3.28E-09,0
